Business Id,Business Name,Address,By Appointment Only,Open On Weekend,Stars
3adbK1NrydRcnnl9ZFwSMA,Health,29455 N Cave Creek Rd Cave Creek AZ 85331,0,0,5.0,
jkkJYcSJT7jD7nrm1SKAUQ,Health,1815 E Queen Creek Rd Chandler AZ 85286,1,0,4.5,
Ramg8HuxeJJJ5HKEYrrJKg,Health,7448 W Glendale Ave Ste C126 Glendale AZ 85303,1,1,4.5,
3jbUgwZks6oMfTJslVP2Cw,Health,3330 N 2nd St Ste 500 Phoenix AZ 85012,1,0,2.5,
Cyd1Pzo6mJ2xfMExtsi9xw,Health,6323 S Rural Rd Tempe AZ 85283,0,1,4.0,
JtfXTAkL6xFxZ-seZQ88jA,Health,6685 W Beardsley Rd Ste 140 Glendale AZ 85308,0,1,4.5,
ewENELr4P4yetoSg663lHQ,Health,14441 W McDowell Rd Ste B106 Goodyear AZ 85395,1,0,4.5,
w2PHq5wfGuqWmHAruLtZ0A,Health,7901 E Thomas Rd Ste 103 Ste104 Scottsdale AZ 85251,0,1,3.0,
3UtBaxEs4Y6f3WqtIGFP5Q,Health,4161 S Eastern Ave Ste E8 Eastside Las Vegas NV 89119,1,1,4.5,
xUzLxe_ZYnxmSd-_2_UOhA,Health,6707 W Charleston Blvd Ste 3 Westside Las Vegas NV 89146,1,0,5.0,
7VGHqRhUEmiZ_dtvBwF4rA,Health,6018 S Fort Apache Rd Spring Valley Las Vegas NV 89148,1,0,3.5,
3WA9IZO3iDIm0YIz4pdHKQ,Health,880 Seven Hills Dr Anthem Henderson NV 89052,1,0,5.0,
fEWykYIDeLroXI0NiDgCCg,Health,888 W Bonneville Ave Downtown Las Vegas NV 89106,1,0,4.5,
6ZSlU-X7m8nEA6jpGq1KsA,Health,500 N Rainbow Blvd Ste 315 Las Vegas NV 89107,1,0,5.0,
XBASxPl6celF7YD_QFr1WA,Health,7782 W Sahara Ave Westside Las Vegas NV 89117,1,0,5.0,
UZviZ_lVFto8JnU9qp7tuQ,Health,3201 S Maryland Pkwy Ste 306 Eastside Las Vegas NV 89109,0,0,3.0,
NtP3dkDVoP4yYuZUKquCPA,Health,2847 Saint Rose Pkwy Anthem Henderson NV 89052,1,0,4.5,
bODS9w5VYUhrx8AcECOMMg,Health,2847 Saint Rose Pkwy Anthem Henderson NV 89052,1,0,3.5,
FWqB2XZkbBKJqKe-KIoXaA,Health,4300 Meadows Ln Ste 1260 Westside Las Vegas NV 89107,1,1,3.5,
IQlfqLp-15pSwaze5hGTbg,Health,9175 W Oquendo Rd Spring Valley Las Vegas NV 89148,0,0,4.0,
EWWTLK8QZqO4kNVA0ijbWw,Health,4840 S Fort Apache Rd Ste 101 Spring Valley Las Vegas NV 89147,1,0,4.0,
dzYr3j3gFR4-_d3X4TAh0g,Health,6252 S Rainbow Blvd Ste 130 Spring Valley Las Vegas NV 89118,1,1,5.0,
y1m_SjDQlDvdUjtX43lMCA,Health,950 S Durango Dr Ste 140 Westside Las Vegas NV 89145,0,0,5.0,
tKKHQ2V2ckWg1Rdk_umqLw,Health,11350 Southern Highlands Pkwy Southwest Las Vegas NV 89141,1,1,5.0,
WKetFuaCwACWElzx6ZkvfQ,Health,8285 W Arby Ave Ste 165 Southwest Las Vegas NV 89113,1,0,4.0,
L8G330D6Kv9B8riHrn3Gpw,Health,7170 Smoke Ranch Rd Ste 110 Las Vegas NV 89128,1,1,3.5,
NAIHGVSuljuzqoYqHZkhLA,Health,1710 W Horizon Ridge Pkwy Ste 120 Henderson NV 89012,0,0,3.5,
8GyY2NcCBgUMIfRulHL93A,Health,6436 N Decatur Blvd #140-150 Las Vegas NV 89131,0,1,3.0,
SSjNI8qKEX_7yzy5WDbheA,Health,9005 South Pecos Road Suite #2610 Henderson NV 89074,1,0,4.0,
R41Nonwr7FIAznVc7F2Tng,Health,3430 E Flamingo Rd Eastside Las Vegas NV 89121,1,0,2.5,
tQMqKaXog0F-VHmNfWzrWA,Health,8751 W Charleston Blvd Ste 270 Westside Las Vegas NV 89117,1,0,4.5,
2IRlle9pRj0BhP4UVCboeg,Health,2150 S Rainbow Blvd Westside Las Vegas NV 89146,1,1,4.5,
LcsrT6b6RtVqE_Ii70eI2A,Health,3663 E Sunset Rd Ste 401 Southeast Las Vegas NV 89120,0,0,5.0,
NGRt3H6CXTbVCy3fmEaZGg,Health,653 N Town Center Dr Ste 414 Summerlin Las Vegas NV 89144,1,0,4.0,
RjeTO2pFErNOjrUQDuhOiQ,Health,2851 El Camino Ave Ste 101 Westside Las Vegas NV 89102,1,0,3.0,
mBM3RAuTtxGmrxTr2pYl5w,Health,8512 W Sahara Ave Westside Las Vegas NV 89117,1,0,4.0,
9QI2AlPtntMs3rkoFO2-8Q,Health,40 N Valle Verde Dr Henderson NV 89074,1,0,4.0,
obK3SUnSwT_OaReGPJ9Thw,Health,Southern Nevada Internal Medicine & Pediatrics 6252 S Rainbow Blvd Ste 110 Spring Valley Las Vegas NV 89118,1,0,4.0,
aveIcuM9T4bZeWaqU46K3g,Health,1720 W Horizon Ridge Pkwy Ste 140 Henderson NV 89012,1,0,4.5,
El4jWB-T9KieDLIcPd-z4A,Health,6707 W. Charleston Blvd #1A Westside Las Vegas NV 89146,1,1,4.5,
kyIfc6-3iWJR227w75-AGA,Health,520 E Lake Mead Pkwy Henderson NV 89015,0,1,3.0,
eu0w4FR8Cea1CPetIKf3Tg,Health,Flores Family Dental 6536 N Decatur Blvd Ste 120 Las Vegas NV 89131,0,0,4.5,
7tnn90byuAGTUaoTeNOp-Q,Health,6040 S Rainbow Blvd Spring Valley Las Vegas NV 89118,1,0,5.0,
AhP_vpSv3r8EU9_Xkej69A,Health,8084 W Sahara Ave Westside Las Vegas NV 89117,1,0,5.0,
1yNzKFEOt2HfVjAibuoMMw,Health,5380 S Rainbow Blvd Ste 314 Spring Valley Las Vegas NV 89118,0,0,3.5,
pEcqrFAAjJYmS9EQ89PW7A,Health,7290 Arroyo Crossing Pkwy Ste 160 Spring Valley Las Vegas NV 89113,0,1,4.5,
z9PCBtLV_vOm8k6YBmZj6g,Health,653 N Town Center Dr Ste 212 Summerlin Las Vegas NV 89144,1,0,4.0,
QSJjqIoUMY-p44CDQo902w,Health,7240 W Lake Mead Blvd Las Vegas NV 89128,1,0,3.5,
D4FBxYA8S2S_czNFfTmEIQ,Health,100 N Green Valley Pkwy #345 Ste 345 Henderson NV 89074,1,0,2.0,
6qKgPpXTLO8UjpXJ-hUjCA,Health,2381 E Windmill Ln Ste 3 Southeast Las Vegas NV 89123,0,0,3.5,
CyMjyTOIFturovdB8NiOMA,Health,3200 Soaring Gulls Dr Ste 106 Summerlin Las Vegas NV 89129,0,0,3.5,
V2Dk0n5sBK84VByzvByLuw,Health,58 N Pecos Rd Henderson NV 89074,1,0,5.0,
26P7zFwJVQ7x1qsT9XbTwQ,Health,9020 W Cheyenne Ave Northwest Las Vegas NV 89129,1,1,3.0,
lyoqzsEUtyteQMrxjP4VcQ,Health,8285 W Arby Ave Ste. 380 Southwest Las Vegas NV 89113,1,0,4.0,
4JgHbMJujlgjRjczXy07lw,Health,3350 E Tropicana Ave Eastside Las Vegas NV 89121,1,0,2.5,
6Yp7yXNcAJMb3f4iHaycWA,Health,6592 N Decatur Blvd Ste 160 Las Vegas NV 89131,1,0,5.0,
X6kbsGXesAjOqONn6_R6iw,Health,10010 W Cheyenne Ave Ste 140 Summerlin Las Vegas NV 89129,1,0,5.0,
v8Q1t8unfxBADFWJQMxEPA,Health,2481 Professional Ct Las Vegas NV 89128,1,0,5.0,
gfKPPPhO8a8DDzSOBHshdg,Health,2633 W Horizon Ridge Pkwy Ste 100 Anthem Henderson NV 89052,0,0,1.0,
6116rd7ZUWHlgsA9Pk1AZA,Health,5320 S Rainbow Blvd Ste 272 Spring Valley Las Vegas NV 89118,1,1,3.5,
jmYLLiMDwK3v8xnLFcJXcQ,Health,5751 S Fort Apache Rd Spring Valley Las Vegas NV 89148,0,0,5.0,
8roNiRpqPP5AaAHsoatRKg,Health,9070 W Post Rd Spring Valley Las Vegas NV 89148,1,0,3.5,
MfEmP2AAyGXzvqfiqeGGag,Health,6045 S Rainbow Blvd Spring Valley Las Vegas NV 89118,1,0,1.5,
95_VF2-OV6w4JKMS09ESQQ,Health,2851 N Tenaya Way Ste 205 Las Vegas NV 89128,1,0,4.5,
TFG-mOtuQwftcbUx63XKXQ,Health,2461 W Horizon Ridge Pkwy Ste 110 Anthem Henderson NV 89052,0,1,4.5,
TZU7EqibTujpQ0nO2sk_ow,Health,6850 N Durango Dr Centennial Las Vegas NV 89149,1,0,4.0,
rCmpbeumdaIeArI3Zamtsw,Health,6850 N Durango Dr Ste 420 Centennial Las Vegas NV 89149,1,0,3.5,
kHgEeagfpA5_TxMkFn0QEg,Health,8954 Spanish Ridge Ave Spring Valley Las Vegas NV 89148,0,0,4.5,
Udvd7qmTBxqStbf8tFWcNQ,Health,9005 S Pecos Rd Ste 2600 Henderson NV 89074,1,0,1.0,
pcoZFwzco6cFCnceZ4lBbA,Health,9280 W Sunset Rd Ste 210 Spring Valley Las Vegas NV 89148,1,0,4.0,
_5rciq2KrFVuIQdwNPCOfQ,Health,1505 Wigwam Pkwy Ste 330 Henderson NV 89074,1,0,2.5,
jjP2rSZBFC_lTff6Ua4CYg,Health,2075 E Windmill Ln Ste 110 Southeast Las Vegas NV 89123,1,1,4.0,
aNBe50xI2W1dA4BEJnmebQ,Health,334 W Lake Mead Pkwy Henderson NV 89015,0,0,4.5,
NpOABVyFqHRca3MbAWfokw,Health,7775 S Rainbow Blvd Ste 110 Southwest Las Vegas NV 89139,0,1,3.5,
1e-o1Pkqa616iUslpM9NiA,Health,7751 W Flamingo Rd Ste B102 Spring Valley Las Vegas NV 89147,0,0,1.5,
i169WroLyEnKkwo2jypRTg,Health,60 N. 25th Street #110 Downtown Las Vegas NV 89101,0,1,4.5,
TUR8iumnWjyl-c1mDU6kZw,Health,1935 Paseo Verde Pkwy Henderson NV 89012,0,1,4.5,
Kn1RW9PqroM7ATi7IsAmhQ,Health,11201 S Eastern Ave Ste 110 Anthem Henderson NV 89052,1,0,2.5,
pjc4hrOZ4LJFK8dnZueaXQ,Health,2202 W Charleston Blvd Ste 7 Downtown Las Vegas NV 89102,1,0,4.5,
LbxFwJ92l2flRjuWHAVVsw,Health,3615 S Rainbow Blvd Chinatown Las Vegas NV 89103,0,1,3.5,
cbpjvuaMutvSi-rJ_eJB0Q,Health,8665 S Eastern Ave Ste 103 Southeast Las Vegas NV 89123,1,0,5.0,
Y8-1LzsaiNb-SdePFU2iuQ,Health,2510 Wigwam Pkwy Ste 109 Henderson NV 89074,1,0,1.5,
Z-YxGFHYXrM2XRWd_lC0mg,Health,10135 W Twain Ave Ste 100 Spring Valley Las Vegas NV 89147,1,0,2.0,
7YIEMrXKzXzzKUgY8RPvyg,Health,130 N Boulder Hwy Ste 100 Henderson NV 89015,0,1,4.0,
nj6Sq2fSviSwhHmSafCZ2g,Health,2805 W Centennial Pkwy Ste 105 North Las Vegas NV 89084,1,0,5.0,
foBlhTvhqMRssdjGvyQl4Q,Health,8820 W Charleston Blvd Ste 101 Westside Las Vegas NV 89117,0,0,4.0,
n--DqurQP7Tvg355uK9CTA,Health,3575 S Town Center Dr Ste 120 South Summerlin Las Vegas NV 89135,1,0,4.5,
vadwfwsVMjMuBI-H3QY1yA,Health,2285 E Flamingo Rd Ste 101 Eastside Las Vegas NV 89119,1,1,4.0,
4dY3m9pQOdCY2Jc9LSqaRg,Health,2628 W Charleston Blvd Westside Las Vegas NV 89102,0,0,3.0,
V7bC6tBuKUAULxxZzXuhTw,Health,8678 Spring Mountain Rd Ste 130 Spring Valley Las Vegas NV 89117,1,0,5.0,
I7HVQZYtYlWSZkNKEC6feQ,Health,4240 Simmons St North Las Vegas NV 89032,0,0,1.5,
We3Bn82D0U3gjAUbey5CBw,Health,70 E Horizon Ridge Pkwy Ste 170 Henderson NV 89002,0,0,5.0,
8TzPKXuarOj-pVSjUHt8Kw,Health,5550 S Jones Blvd Spring Valley Las Vegas NV 89118,1,0,4.0,
Fr5UKxrQKOwYPn_LosD9OA,Health,501 Rose St Ste 150 Downtown Las Vegas NV 89106,1,0,4.5,
fSC7qrsJ8nj245CkI3xlgQ,Health,6970 Smoke Ranch Rd Las Vegas NV 89128,1,0,3.0,
rE3OEe91eYf8Zpuhg1ILUg,Health,3538 S Maryland Pkwy Eastside Las Vegas NV 89169,0,0,3.0,
-LgjbYvfOsDnQeu16bxwtA,Health,6028 S Fort Apache Rd Ste 101 Spring Valley Las Vegas NV 89148,1,0,1.5,
EOmFqPKrxxINpuEsRg8V8w,Health,2930 W Horizon Ridge Pkwy Ste 205 Anthem Henderson NV 89052,1,0,3.5,
D4iTBgOh5RCGpmaRIiYuGw,Health,6080 S Fort Apache Rd Ste 110 Spring Valley Las Vegas NV 89148,1,0,3.0,
ttTp9QDQzx6GHxnRv6Wn1w,Health,9339 W Sunset Rd Spring Valley Las Vegas NV 89148,1,0,2.5,
1Eb6XKrLrpzOkc9oENjHUw,Health,3962 Blue Diamond Rd Ste 105 Southwest Las Vegas NV 89139,0,1,5.0,
P8Z9vdNdywJQteYHv_p4xA,Health,3175 St. Rose Pkwy Ste 330 Southeast Henderson NV 89052,1,0,4.0,
g_frA48RM0yOF-j7W1NSHQ,Health,3440 W Cheyenne Ave North Las Vegas NV 89032,0,0,3.5,
L6OXtYjxca79PQmO5vUHcQ,Health,169 N Nellis Blvd Sunrise Las Vegas NV 89110,0,1,1.5,
qL_OeggCqfjtWuynaiVteA,Health,8551 W Lake Mead Blvd Summerlin Las Vegas NV 89128,0,0,2.5,
GtfzfAmmll_1LSX4oX45TQ,Health,445 W Craig Rd Ste 121 North Las Vegas NV 89032,0,0,3.0,
qOLmAoYm6Af1PLtsEt9B1g,Health,5735 S Fort Apache Rd Ste B Spring Valley Las Vegas NV 89148,1,0,4.0,
Kx9h6miXrub8zeHrH6-bWg,Health,450 E Silverado Ranch Blvd Ste 105 Southeast Las Vegas NV 89183,1,0,1.0,
44nVCN0Ekxo44ZRm-U7i2g,Health,8010 W Sahara Ave Ste 230 Westside Las Vegas NV 89117,1,0,3.5,
VG9kjeXgSpkM4OdoMtAJrQ,Health,6850 N Durango Dr Ste 400 Centennial Las Vegas NV 89149,1,0,4.0,
7E8EF0ZExMfrwP2M9T1-cQ,Health,3551 E Bonanza Rd Las Vegas NV 89110,0,0,2.5,
weTxgylO6ig3o9wb_rKb2g,Health,1825 S Nellis Blvd Sunrise Las Vegas NV 89104,0,1,4.0,
7O6hOp0KnZU9tbK-DgGTBA,Health,10001 S Eastern Ave Ste 310 Anthem Henderson NV 89052,1,0,2.5,
1jxNxa8V0RUQaydMLTR3mw,Health,708 N. Rainbow Blvd. Las Vegas NV 89107,0,1,3.5,
r_0HVVtjavLL_NY7Xgv_Xg,Health,7548 W Sahara Ave Ste 101 Westside Las Vegas NV 89117,1,0,2.0,
vQ_DVjK9Kpg-b8Bg7s_NZQ,Health,6462 Losee Rd North Las Vegas NV 89086,0,1,4.5,
sPuviif2A4RRnAVnHptzsQ,Health,5380 S Rainbow Blvd Spring Valley Las Vegas NV 89118,1,0,3.5,
9hVzaBp2yjSWX04GGA0Yqw,Health,4700 Las Vegas Blvd N Bldg 1300 Las Vegas NV 89191,1,0,3.0,
ZCCNLuaaBHXoE95uPfT-iw,Health,8090 Blue Diamond Rd Southwest Las Vegas NV 89178,1,0,3.5,
noTkDHdCEAji7DNVMnI0vA,Health,6115 S Fort Apache Rd Spring Valley Las Vegas NV 89148,0,0,5.0,
nSdZZKexAzkB81e7nsYjFA,Health,1215 S Fort Apache Rd Westside Las Vegas NV 89117,1,0,5.0,
MMM2S_9t9_oRXsrniLJR1A,Health,3350 Novat St Ste 145 Northwest Las Vegas NV 89129,0,1,5.0,
z7Zc_mNWp_I3S7NdJCxDow,Health,1650 Community College Dr Westside Las Vegas NV 89146,1,0,1.0,
PPcGo-_qWus09qeMDcC-Dw,Health,321 N Pecos Rd Ste 100 Henderson NV 89074,0,0,5.0,
HwoY-6pynOMIjEoulI0fNw,Health,3880 W Lake Mead Blvd Ste 100 North Las Vegas NV 89032,1,1,2.5,
ttvOEOTXwO1bFEkx3irIRQ,Health,7398 Smoke Ranch Rd Las Vegas NV 89128,1,0,5.0,
HZo4NMFuPO3qqJ5aUfF3JA,Health,5375 S Fort Apache Rd Ste 102 Spring Valley Las Vegas NV 89148,0,1,4.5,
2PhJlIb10_Impc4NxlB5PA,Health,10909 S Eastern Ave Anthem Henderson NV 89052,1,0,5.0,
EKSl9_uFMfUavguVt97LQQ,Health,7010 N Durango Dr Centennial Las Vegas NV 89149,0,1,4.5,
rvadcvlEy0ZZMyfOK1RdMA,Health,1471 N Jones Blvd Las Vegas NV 89108,0,0,4.5,
RP9-bcbJJmnWBU2GyijxsA,Health,2779 W Horizon Ridge Pkwy Anthem Henderson NV 89052,1,0,4.0,
esfuXYVy_MlJT2CumII7Pw,Health,6080 S Fort Apache Rd Spring Valley Las Vegas NV 89148,1,0,2.0,
abne28B6N2oz4Ah6fu6aEg,Health,3600 N Buffalo Dr Northwest Las Vegas NV 89129,1,0,3.0,
PfrJA1SWqXueSYejCLCO8A,Health,4660 S Eastern Ave Ste 200 Eastside Las Vegas NV 89119,0,0,4.0,
9_SLhxihpnWTzjG8J-CzLQ,Health,8490 S Eastern Ave Ste C Southeast Las Vegas NV 89123,1,0,3.5,
UZv45InpwWxJO66jOzPTIw,Health,70 E Horizon Ridge Pkwy Ste 150 Henderson NV 89002,1,0,4.5,
AUACvfzgfnGHZIhjQJOKGg,Health,7477 W Lake Mead Blvd Ste 106 Las Vegas NV 89128,0,0,5.0,
HZM-_kpgPoau4CU-oj-F7Q,Health,6850 N Durango Dr Ste 306 Centennial Las Vegas NV 89149,1,0,3.5,
h1aX-hEhEnSK2DoS0AJX1Q,Health,653 N Town Center Dr Summerlin Las Vegas NV 89144,1,0,4.0,
V-IUpvCCJoaKiHpo11-pnQ,Health,653 N Town Center Dr Summerlin Las Vegas NV 89144,1,0,3.5,
KeGj07bJV9yBc22_8wFu_g,Health,6140 S Fort Apache Rd Ste 110 Spring Valley Las Vegas NV 89148,1,0,4.0,
wp3_EfE_3CGGA7gn76hkSg,Health,7150 Smoke Ranch Rd Las Vegas NV 89128,1,0,2.0,
U1C7iP2gJO8C8Cv5RQwQVg,Health,7150 Smoke Ranch Rd Las Vegas NV 89128,1,0,3.0,
huaajHldGEZMF3jQBl9uQw,Health,7450 W Cheyenne Ave Ste 114 Northwest Las Vegas NV 89129,1,0,5.0,
CYHDq8sI5pW2KJHl9mQ1YQ,Health,2931 N Tenaya Way Ste 204 Las Vegas NV 89128,1,0,4.5,
AAirXXd7YvLlbj8x8MIZCg,Health,851 South Rampart Boulevard #130 Westside Las Vegas NV 89145,1,0,5.0,
4x_zEp9VOJ3MS-N0aV-CqQ,Health,3035 W Horizon Ridge Pkwy Ste 100 Southeast Henderson NV 89052,0,0,3.5,
6ZSh1MoidBxTrxzVCboNVw,Health,2629 W Horizon Ridge Pkwy Ste 140 Anthem Henderson NV 89052,1,0,4.0,
1_YMKRbMdy7S0TbnnFejag,Health,10001 S Eastern Ave Ste 101 Anthem Henderson NV 89052,1,0,4.0,
grmeDKUcxdcMvS6_aOodZw,Health,8285 W Arby Ave Ste 280 Southwest Las Vegas NV 89113,1,0,2.5,
TAuvA-KY8Jp8Cn-5VUrERw,Health,8645 W Sahara Ave The Lakes Las Vegas NV 89117,1,1,5.0,
G1KPfI6yOU1LDd1kzL9d1A,Health,2595 S Cimarron Ste 206 Westside Las Vegas NV 89117,0,0,5.0,
FSK_pCLBx0juu9yQIEQArw,Health,6870 S Rainbow Blvd Spring Valley Las Vegas NV 89118,0,1,3.5,
N9Kf6MS_dIq3t_ZNC4e07w,Health,3012 S Durango Dr Ste 2 Westside Las Vegas NV 89117,1,0,3.5,
YS69FK3Bul30xflmvYN4Xw,Health,7500 W Lake Mead Ste 11 Las Vegas NV 89128,0,1,4.5,
7jr-oDPZEocrVuuEQczgZg,Health,WellHealth Women's Specialty Care 3150 N Tenaya Way Ste 300 Las Vegas NV 89128,1,0,2.0,
25rYFQfogyxVrng3NXGZ6Q,Health,4045 S Eastern Ave Eastside Las Vegas NV 89119,0,0,4.5,
AnzVoudJ9PL1gDbpAMGgKQ,Health,10105 Banburry Cross Dr Ste 170 Summerlin Las Vegas NV 89144,1,0,4.0,
Mij4xeIRg-uvaSxeWEwfJg,Health,6935 Aliante Pkwy Ste 102 North Las Vegas NV 89084,0,1,4.0,
SG2OZ0O9HH4o5-DLusQUxw,Health,9480 S Eastern Ave Southeast Las Vegas NV 89123,0,1,4.0,
RKI0vz0gvxmV22ux9Bx2GQ,Health,7455 W Azure Dr Ste 140 Centennial Las Vegas NV 89130,1,0,4.0,
z18-Q_vElRd8Xx6bnK4Qeg,Health,3774 E Desert Inn Rd Eastside Las Vegas NV 89121,1,1,5.0,
H-bddYYdyT0LK053xdZU3Q,Health,7220 S Cimarron Rd Ste 200 Southwest Las Vegas NV 89113,1,1,4.5,
NLaZGf9em6T-z7TSXUkxDw,Health,20940 N Tatum Blvd Ste 300 Phoenix AZ 85050,1,0,4.0,
0sMBcmbZlgNypLK7vIY8Vw,Health,2451 W Horizon Ridge Pkwy Ste 100 Anthem Henderson NV 89052,1,0,5.0,
jC8LV9xhiicyzEiJZbrmXA,Health,3815 S. Val Vista Dr Gilbert AZ 85297,1,0,3.0,
OuTe-ZJroUzNKSDIv0gDWw,Health,7301 E 2nd St Ste 208 Scottsdale AZ 85251,1,0,5.0,
-_0Dx-cEvnQ0w2mauUpyXA,Health,111 W Monroe St Ste 131 Phoenix AZ 85003,1,0,4.5,
Rv6ZuO9N2rOve51ERmorhA,Health,6102 N 16th St Ste 17 Phoenix AZ 85016,1,1,4.5,
A1DT98rBNPy_lzQtB6GZuQ,Health,19646 N. 27th Ave. Suite 205 Phoenix AZ 85027,0,0,5.0,
w4YJzqiQux3tsf50EMMorw,Health,8360 E Raintree Dr Ste 135 Scottsdale AZ 85260,1,1,4.5,
wBoIluN6rXm4-ucYL2Z6gA,Health,7250 W Lake Mead Blvd Las Vegas NV 89128,0,1,3.5,
Y78of8ypGoxscMH5C7icFg,Health,170 S Green Valley Pkwy Ste 100 Studio 49 Henderson NV 89012,1,1,5.0,
eSprWR5gOMgXeXMJwE2A7g,Health,6036 N 19th Ave Ste 210 Phoenix AZ 85015,1,1,4.0,
ssmjEcgEI5etuoUNJAD8qA,Health,4629 N 24th St Phoenix AZ 85016,1,0,2.0,
GM97kE3izP4_ruJ7jDlVOg,Health,1331 N 7th St Ste 250 Phoenix AZ 85006,1,0,4.5,
Bv-XYW99WOulBiOfSdLUPw,Health,301 W Lake Mead Pkwy Henderson NV 89015,0,0,5.0,
5BZ1FAE7ff_AAJnP_xpvUw,Health,7730 W Cheyenne Ave Ste 103 Northwest Las Vegas NV 89129,1,0,3.5,
El7NznSEjD0NMMIBgzC3Bw,Health,7312 E Deer Valley Road Building D Suite 105 Scottsdale AZ 85255,1,0,5.0,
MvbeIXJo7Fg6HhK5swquHA,Health,9840 W Yearling Rd Ste 1240 Peoria AZ 85383,1,0,5.0,
MOkQOf8XvO4mCBvARJNQYQ,Health,123 E Baseline Rd Ste D102 Tempe AZ 85283,1,1,4.5,
dVvSrn95G_jXlICKQpNFYA,Health,3475 E Flamingo Rd Ste 500 Eastside Las Vegas NV 89121,0,1,4.0,
pQMsx0pfEtAvbNksICjRaA,Health,20831 N Scottsdale Rd Ste 102 Scottsdale AZ 85255,1,0,5.0,
F3369TaW9x1tZVR4Q3V8_g,Health,7000 E Shea Blvd Ste 1590 Scottsdale AZ 85260,1,0,4.5,
k4eZK8yTufMDJi83tx1Iaw,Health,4202 N 32nd St Ste E Phoenix AZ 85018,1,0,4.0,
qRaWzq6LhyfUEdJohhgFPw,Health,6009 N 16th St Phoenix AZ 85016,1,1,5.0,
5SPRSXiRUTi1U_0v9JqaqQ,Health,3815 South Val Vista Drive Suite 102 Gilbert AZ 85297,1,0,5.0,
CTTOE_SgUKheuu-uXlaS0w,Health,9070 E Desert Cove Ave Suite 105 Scottsdale AZ 85260,0,1,4.5,
H4w2IV_12xrtJUHn77wVrw,Health,4365 E Pecos Rd Ste 132 Gilbert AZ 85297,1,0,5.0,
FQXYDLkxkowSh53XpuyjMQ,Health,8385 W Mariners Way Peoria AZ 85382,1,0,1.0,
RiZVCyFegX3FBy49DCgQ9w,Health,7600 E Camelback Rd Ste 10 Scottsdale AZ 85251,1,0,5.0,
aDnykmvhIUc0adz4TCz_qA,Health,3815 E Bell Rd Ste 4500 Phoenix AZ 85032,1,0,4.0,
hw-6ksk4lWhJtGMZu8PPtA,Health,100 N Plaza Dr Apache Junction AZ 85220,0,1,5.0,
rlikJLDik0Z95uaKZrNSuA,Health,46-50 Clerk Street Newington Newington Edinburgh EH8 9JB,0,1,4.0,
xzy5-n_BQ97ImX-VtW85eA,Health,11301 Golf Links Dr N Ste 203 Charlotte NC 28277,0,0,4.0,
6MWPjqhSonAwE5A2uIcEPg,Health,51 Little France Cres Old Dalkeith Rd Edinburgh EH16 4SA,0,0,3.5,
F1I_TEBT4Wpj0eDsoXKk3w,Health,2680 S Val Vista Dr Ste 111 Gilbert AZ 85295,1,0,4.0,
Qnev_Q2CHjCTwX7lLsl6lA,Health,10401 West Thunderbird Boulevard Sun City AZ 85351,0,1,3.0,
ye4n4LJFxY6sN98QDzJiWQ,Health,14502 West Meeker Boulevard Sun City West AZ 85375,0,1,2.5,
--Dl2rW_xO8GuYBomlg9zw,Health,4505 S Maryland Pkwy University Las Vegas NV 89119,1,0,4.5,
uZ25ne-OUBwzjSkWPFRbUQ,Health,5855 E Still Cir Mesa AZ 85206,1,0,3.0,
Ms0npdWTOH-ZL9kMQk23NQ,Health,Well Rounded Momma 8826 S Eastern Ave Ste 111 Southeast Las Vegas NV 89123,1,1,4.5,
rL-CTtD802scGJhqQUbP4w,Health,23 Argyle Place Marchmont Edinburgh EH9 1JJ,0,1,4.5,
iUraWlegXI9H4DrXn-urJA,Health,148 N Center St Mesa AZ 85201,0,0,3.5,
I9NWnL6_YyZdOVkn6NQJtA,Health,19420 N 59th Ave Glendale AZ 85308,1,0,4.0,
4xYcAGApw0XOqDpozgehaA,Health,6268 S Rainbow Blvd Ste 105 Spring Valley Las Vegas NV 89118,1,0,5.0,
9ocsCdjsZuKuA2QAvAfrEA,Health,9170 E Bahia Dr Ste 109 Scottsdale AZ 85260,1,1,5.0,
Y_P33IY7u-r7MXc2vt6DHw,Health,3011 S Lindsay Rd Ste 113 Gilbert AZ 85295,1,0,4.0,
0c2De9toahbFPnQy21cb9w,Health,3555 S Town Ctr Dr Ste 104 South Summerlin Las Vegas NV 89135,1,0,5.0,
r1xJLeTKdkvi78gSEdL-1w,Health,900 W Chandler Blvd Ste B3 Chandler AZ 85225,1,0,5.0,
2KKNNsWxKl4vW5oA8v_AYw,Health,8801 W Union Hills Dr Peoria AZ 85382,0,1,3.0,
f22fU0c1dUJVznWhzTuzLA,Health,14537 W Indian School Rd # 700 Goodyear AZ 85395,1,0,4.0,
jSi808gsCu7c1nLk_aZG_w,Health,500 N Estrella Pkwy Goodyear AZ 85338,1,1,4.0,
L7iQair3PV3qUnup9I-_1Q,Health,102 N Central Ave Phoenix AZ 85003,0,0,3.5,
WtmrAMp66lkQO4mk0Ao1fg,Health,1960 Randolph Road Elizabeth Charlotte NC 28207,1,0,4.0,
vHsK1SRnxHsnriId4Frs7g,Health,2705 Horizon Ridge Pkwy Anthem Henderson NV 89052,0,1,1.5,
Wf0kUu4bQyWMTaV77ZB1Gg,Health,Phoenix Farmers Markets Phoenix AZ,0,0,5.0,
